2020-02-24T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0,0,0,0,,
2020-02-25T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0,0,0,0,,
2020-02-26T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0,0,0,0,,
2020-02-27T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,0,1,1,0,0,1,0,,
2020-02-28T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,2,0,0,3,242,,
2020-02-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,0,0,0,3,252,,
2020-03-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,0,0,0,3,262,,
2020-03-02T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,2,0,2,2,4,1,0,0,4,278,,
2020-03-03T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,2,0,2,4,6,2,0,0,6,298,,
2020-03-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,4,0,4,3,7,1,1,1,9,322,,
2020-03-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,5,1,6,6,12,5,1,1,14,359,,
2020-03-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,5,1,6,9,15,3,1,1,17,395,,
2020-03-07T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,9,2,11,12,23,8,1,2,26,395,,
2020-03-08T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,17,3,20,16,36,13,1,3,40,627,,
2020-03-09T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,20,6,26,20,46,10,1,3,50,685,,
2020-03-10T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,28,6,34,21,55,9,1,3,59,747,,
2020-03-11T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,38,4,42,29,71,16,1,5,77,909,,
2020-03-12T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,58,2,60,38,98,27,1,5,104,1269,,
2020-03-13T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,77,2,79,42,121,23,3,5,129,1449,,
2020-03-14T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,91,6,97,59,156,35,2,8,166,1681,,
2020-03-15T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,116,6,122,90,212,56,2,16,230,2017,,
2020-03-16T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,116,6,122,90,212,0,2,16,230,2017,nd-IT-0005,nd-EN-0005
2020-03-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,155,14,169,151,320,108,2,18,340,3077,,
2020-03-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,156,30,186,176,362,42,2,19,383,3433,,
2020-03-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,173,31,204,245,449,87,4,25,478,4046,,
2020-03-20T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,191,31,222,329,551,102,4,26,581,4789,,
2020-03-21T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,209,33,242,400,642,91,4,29,675,5617,,
2020-03-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,252,37,289,459,748,106,7,31,786,6160,,
2020-03-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,285,45,330,532,862,114,7,37,906,6761,,
2020-03-24T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,317,57,374,566,940,78,21,44,1005,7345,,
2020-03-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,349,64,413,610,1023,83,22,48,1093,8223,,
2020-03-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,480,76,556,539,1095,72,22,65,1182,9191,,
2020-03-27T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,530,82,612,624,1236,141,29,69,1334,10233,,
2020-03-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,563,98,661,697,1358,122,29,71,1458,11500,,
2020-03-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,559,99,658,774,1432,74,31,86,1549,12361,,
